Position X,Position Y,Position Z
611.659,978.111,173.493
673.982,893.545,183.014
776.855,895.12,129.359
737.524,899.913,128.545
725.061,902.244,145.017
735.444,889.295,185.838
883.112,998.814,160.444
933.531,960.443,177.248
953.651,965.353,177.059
915.338,975.998,178.55
898.627,977.768,178.283
958.378,978.984,183.456
866.549,982.715,182.36
938.489,997.308,185.794
906.667,954.328,189.464
1027.24,945.261,140.449
1006.96,949.03,140.244
1038.71,930.853,146.845
997.64,951.591,144.234
1047.73,917.009,157.529
977.198,965.619,184.963
1374.83,972.168,173.002
450.619,1014.68,142.062
470.791,1057.12,151.09
386.976,1092.21,177.192
453.682,1008.63,182.074
421.252,1034.42,191.097
518.38,1074.49,153.811
498.393,1094.23,157.504
687.916,1045.68,137.271
654.788,1117.7,157.677
821.027,1025.97,158.654
833.526,1008.19,170.491
749.547,1060.86,174.152
755.063,1106.57,173.124
731.854,1087.57,177.036
801.179,1021.1,182.641
917.106,1007.51,141.039
907.563,1030.13,158.038
882.022,1051.56,158.369
911.376,1010.07,175.45
893.528,1014.15,185.376
1029.4,1116.94,184.88
209.034,1226.72,130.211
185.259,1233.03,129.669
167.856,1232.29,132.701
179.453,1216.64,141.883
180.688,1205.2,149.7
349.139,1158.5,129.551
325.109,1174.08,131.601
354.992,1154.24,133.225
326.186,1135.87,146.725
327.158,1145.93,145.022
360.45,1159.75,150.143
400.106,1166.7,132.963
374.077,1152.71,140.519
783.815,1194.82,139.265
1112.42,1131.58,136.892
1115.29,1132.26,149.726
1118.52,1154.04,150.971
1120.29,1142.1,167.337
1388.51,1165.8,169.167
188.421,1365.2,129.25
485.536,1356.74,178.379
587.078,1338.79,186.298
695.302,1248.86,149.01
685.838,1364.23,151.504
676.19,1268.76,152.33
666.652,1306.31,154.879
606.945,1324.76,181.975
739.967,1286.46,136.164
221.741,1419.68,138.069
158.084,1406.29,140.077
197.383,1454.03,147.78
215.134,1451.53,166.904
223.243,1411.57,178.329
227.358,1384.52,183.522
234.566,1393,182.853
211.506,1381.86,185.275
277.006,1393,132.592
241.334,1410.93,134.16
283.945,1404.89,166.819
328.311,1376.99,191.327
395.006,1387.94,160.482
799.774,1417.23,143.341
788.659,1427.43,146.489
829.463,1426.1,165.97
839.086,1436.36,166.889
837.567,1419.37,184.123
763.328,1368.72,189.142
852.459,1441.15,173.293
865.322,1433.16,186.852
873.557,1417.3,191.191
919.853,1554.39,137.752
940.827,1572.96,147.137
939.579,1573.09,161.71
945.97,1583.93,173.729
1054.69,1531,140.448
983.731,1601.2,141.618
968.402,1594.57,144.326
832.302,1684.95,158.661
917.329,1682.85,130.939
853.596,1706.49,147.061
862.456,1664.13,168.813
863.321,1659.32,187.207
1002.45,1612.64,165.801
1349.09,1646.97,141.586
1348.27,1720.53,144.699
1336.84,1675.59,156.796
317.511,1734.68,179.248
330.81,1733.17,181.496
340.604,1728.66,185.603
310.266,1744.67,188.817
475.775,1845.79,165.79
599.514,1768.63,163.961
600.614,1780.73,162.968
498.17,1823.58,163.751
586.31,1775.02,166.514
589.555,1771.23,172.913
499.588,1797.74,182.241
673.672,1800.49,151.922
643.127,1770.4,154.485
621.117,1832.88,152.428
676.817,1744.23,158.067
698.807,1772,161.221
692.074,1765.54,166.303
840.81,1795.44,154.965
747.884,1828.49,182.195
734.921,1839.74,187.116
755.76,1846.01,189.094
860.787,1745.01,128.802
902.472,1805.44,130.388
917.05,1836.02,131.488
925.44,1776.97,137.935
855.912,1793.59,136.617
850.647,1777.58,148.626
861.126,1764.71,153.211
1064.3,1842.87,129.123
979.992,1816.59,132.23
1001.35,1811.87,137.893
1080.16,1837.28,138.458
1074.08,1760.88,143.283
1176.72,1768.56,137.723
1090.38,1753.77,150.204
353.311,1954.22,174.272
450.133,1931.45,128.836
469.543,1866.58,152.606
472.118,1852.88,159.863
514.09,1873.06,154.14
740.034,1961.94,132.75
761.831,1952.37,147.933
750.998,1859.58,178.972
806.824,1939.59,185.541
939.94,1870.57,133.953
898.169,1849.5,144.162
877.181,1864.2,163.259
988.284,1849.72,128.35
1011.69,1928.2,131.406
1019.06,1930.73,130.842
1031.82,1947.95,131.161
1044.52,1951.17,130.514
1051.91,1957.83,128.639
1030.95,1947.47,139.653
1068.56,1950.69,142.307
1062.99,1927.37,149.628
1000.26,1937.89,154.047
1079.13,1953.08,153.774
1072.09,1920.64,161.267
1059.24,1902.23,174.78
1070.72,1919.79,173.19
1063.98,1926.95,173.801
991.823,1944.41,172.934
1068.08,1894.89,178.666
991.244,1944.54,184.337
1117.75,1967.25,141.409
1101.89,1926.16,151.632
1117.95,1923.26,153.993
1113.9,1939.84,154.867
1149.72,1955.61,154.842
1091.99,1902.91,159.295
1094.6,1914.49,165.121
1104.93,1899.01,172.254
1083.89,1920.57,174.324
1085.23,1956.33,178.736
1185.02,1930.69,184
1194.85,1937.29,182.453
1115.96,1885.08,188.287
356.006,2050.46,182.926
346.625,2047.99,189.565
440.086,2050.29,156.871
383.731,2059.51,171.651
514.7,2081.46,137.816
540.711,2085.66,142.011
498.545,2080.45,146.111
530.184,2044.99,157.385
540.664,2031.88,169.788
1057.14,1978.86,129.556
1021.47,1975.82,134.638
1082.43,1978.28,187.291
1112.87,1983.21,149.318
1132.04,1990.15,152.674
1125.09,1992.56,156.831
1131.51,1989.54,160.327
1130.44,1980.11,165.071
1145.14,1974.7,168.951
1153.16,1979.82,175.634
1114.2,1992.65,173.594
669.31,2109.5,149.747
1274.55,2171.8,187.522
1322.37,2245.46,183.486
1375.1,2219.3,184.868
699.894,252.404,207.437
801.074,218.041,205.524
1262.5,197.936,201.727
1261.26,196.711,209.359
1324.85,201.823,217.88
720.302,292.335,218.387
710.644,304.313,222.824
710.992,335.85,225.316
686.316,372.373,227.97
686.09,382.013,226.254
687.792,325.466,238.289
644.884,309.788,240.595
713.034,349.283,244.762
679.945,401.548,244.424
718.431,325.369,250.464
669.963,372.709,250.628
712.537,328.54,254.551
780.177,397.144,195.857
722.694,401.802,201.792
758.345,386.69,219.741
783.286,366.721,223.805
745.893,359.248,227.939
732.746,333.85,228.238
796.439,357.798,231.805
748.688,335.871,233.264
737.652,392.716,253.673
752.943,397.732,254.003
882.891,384.402,194
877.063,372.807,196.898
873.085,380.034,198.693
868.413,364.819,208.577
865.28,381.717,208.71
902.657,384.677,230.629
680.5,429.383,214.322
685.493,406.332,225.524
677.281,417.793,229.455
671.131,428.66,230.045
688.43,450.896,240.344
663.727,462.546,242.994
708.049,435.943,253.113
659.354,443.366,255.028
676.496,470.401,255.065
728.2,411.771,205.532
752.811,406.171,223.174
774.432,407.785,249.26
1122.37,509.494,196.927
1117,495.024,218.185
1109.35,508.711,217.143
1148.84,520.128,222.308
1134.19,523.808,224.718
1190.17,436.359,245.599
1200.93,425.319,254.977
1245.5,510.769,193.085
1268.48,450.725,198.042
1224.25,508.201,200.482
1254.42,476.036,204.691
1245.26,483.319,206.358
1393.55,427.838,198.556
1356.71,424.196,201.782
1327.58,455.29,213.237
506.192,636.83,207.029
533.182,624.405,208.528
516.717,603.02,213.601
527.424,586.176,223.497
569.364,629.103,232.641
558.567,564.374,239.523
551.65,572.092,236.92
566.484,555.313,242.508
573.073,547.599,247.417
580.84,538.532,250.211
591.677,526.343,255.337
719.016,554.232,198.914
686.537,640.09,219.586
674.039,620.689,224.77
716.319,599.592,231.058
700.707,607.441,228.458
604.431,635.881,232.783
697.214,600.698,237.541
711.386,615.292,237.791
717.169,610.973,243.354
720.998,636.11,242.226
691.834,617.253,249.46
734.792,637.122,192.799
751.705,566.106,201.395
736.458,586.58,201.756
833.516,614.351,206.479
800.178,621.644,206.948
832.531,589.715,231.7
795.027,577.794,238.218
804.167,644.34,237.361
820.508,585.453,247.131
777.915,609.603,244.422
866.926,589.214,192.402
916.219,588.832,196.921
874.874,613.5,197.615
891.302,571.251,201.387
857.066,623.322,201.417
849.319,590.958,204.906
853.483,564.364,242.024
883.811,558.591,250.151
861.04,578.043,253.247
1059.79,537.985,196.3
989.153,564.443,198.207
1078.27,581.095,200.688
1061.5,528.699,214.569
1053.78,581.053,214.748
1020.18,559.626,224.728
1190.95,543.908,194.343
1146.16,579.792,193.28
1087.54,526.005,203.188
1093.1,570.865,201.646
1124.45,544.504,213.807
1112.58,583.039,215.227
1113.73,568.207,222.595
1107.07,549.604,229.015
1143.54,580.603,229.878
1106.88,591.922,230.837
1137.7,545.843,246.95
1138.25,593.039,245.947
1118.68,563.379,249.299
1087.95,575.807,249.122
445.11,695.581,254.253
620.451,678.933,195.402
705.436,657.675,202.334
687.337,647.891,210.68
700.67,660.486,215.425
626.559,699.348,217.51
676.399,661.614,230.949
716.831,653.579,234.46
1124.69,672.966,244.814
1319.11,764.665,210.715
1393.55,732.599,242.076
336.63,808.587,197.452
358.66,796.988,205.494
282.178,796.487,217.743
282.766,867.961,216.577
285.385,858.075,232.911
272.756,781.627,246.274
487.158,808.777,197.966
512.206,825.495,203.867
513.122,881.787,202.229
566.752,829.778,211.706
510.504,845.743,218.906
483.364,816.155,245.317
717.202,870.528,193.331
699.469,877.839,193.758
